사용일,호선명,지하철역,유임승차인원,무임승차인원,유임하차인원,무임하차인원
201602,7호선,내방,318971,53807,330355,52328
201602,7호선,이수,400648,67220,395988,64422
201602,7호선,남성,250819,57898,229527,58872
201602,7호선,숭실대입구,320887,50559,311795,52152
201602,7호선,상도,234511,52502,219402,50078
201602,7호선,장승배기,223579,64014,215125,64873
201602,7호선,신대방삼거리,351251,79636,329893,80411
201602,7호선,보라매,218798,36487,218325,36496
201602,7호선,신풍,269181,58028,252039,58874
201602,7호선,대림,286575,30555,289478,29852
201602,7호선,남구로,403318,52629,417230,53852
201602,7호선,가산디지털단지,1070777,70794,1059302,66515
201602,7호선,철산,589256,83240,594195,82442
201602,7호선,광명사거리,642183,126365,617896,128703
201602,7호선,천왕,183451,36704,164767,36345
201602,7호선,온수,248428,28065,231345,28452
201602,7호선,까치울,140122,16929,123681,16490
201602,7호선,부천종합운동장,126092,13633,115365,13432
201602,7호선,춘의,194602,21855,189812,21217
201602,7호선,신중동,347017,38484,341694,37509
201602,7호선,부천시청,306768,34871,310712,33923
201602,7호선,상동,344486,35975,353986,35968
201602,7호선,삼산체육관,126876,18740,112902,18543
201602,7호선,굴포천,213722,25975,220302,26242
201602,7호선,부평구청,295679,24360,224818,21752
201602,8호선,암사,398562,74875,347718,74227
201602,8호선,모란,82198,44486,65664,30614
201602,8호선,강동구청,226882,50459,234299,51157
201602,8호선,몽촌토성,131037,32284,141835,32337
201602,8호선,잠실,305309,49359,351177,44752
201602,8호선,석촌,194231,49306,209717,50556
201602,8호선,송파,110763,29282,110891,29758
201602,8호선,가락시장,140871,39028,169694,38265
201602,8호선,문정,143939,25513,137836,25092
201602,8호선,장지,333119,46820,327646,45628
201602,8호선,복정,176360,27639,128189,24651
201602,8호선,산성,163854,34537,155392,37542
201602,8호선,남한산성입구,312355,62744,272656,60345
201602,8호선,단대오거리,283113,61028,268390,55772
201602,8호선,신흥,110316,44627,115491,45678
201602,8호선,수진,109668,35343,99714,34294
201602,8호선,천호,448190,79096,511190,73380
201602,9호선,개화,139431,25939,85489,19654
201602,9호선,김포공항,237028,15607,297257,17515
201602,9호선,신논현,756199,43192,761803,41092
201602,9호선,사평,60012,11976,56525,11928
201602,9호선,고속터미널,433001,44426,505838,47060
201602,9호선,신반포,66619,17930,66416,18357
201602,9호선,공항시장,63767,18255,70935,19875
201602,9호선,신방화,172204,35798,165040,35936
201602,9호선,마곡나루,48686,7162,44702,6825
201602,9호선,양천향교,162349,32709,159538,32581
201602,9호선,가양,445370,104005,427663,101161
201602,9호선,증미,160146,35489,164375,35928
201602,9호선,등촌,217482,69358,212253,69690
201602,9호선,염창,369384,49387,359911,49543
201602,9호선,신목동,93087,14384,79717,13274
201602,9호선,선유도,152143,20892,151309,20920
201602,9호선,당산,417566,52038,389422,47927
201602,9호선,국회의사당,335755,42493,343144,37729
201602,9호선,여의도,454538,33712,429640,29942
201602,9호선,샛강,114837,20550,123439,20439
201602,9호선,노량진,652286,68857,689405,70651
201602,9호선,노들,106416,25736,88761,24193
201602,9호선,흑석(중앙대입구),208605,47433,219239,48904
201602,9호선,동작,39468,10774,28838,9146
201602,9호선,구반포,68973,19675,73683,20034
201602,9호선2단계,언주,170940,17607,169901,17097
201602,9호선2단계,봉은사,268846,28155,256585,26338
201602,9호선2단계,삼성중앙,102396,15161,107473,14828
201602,9호선2단계,선정릉,143749,15271,149883,14972
201602,9호선2단계,종합운동장,125289,9847,98372,8077
201602,경부선,구로,519293,80267,541608,76698
201602,경부선,신길,241744,40114,184070,34356
201602,경부선,금천구청,243185,64054,227547,63726
201602,경부선,석수,267654,38826,238766,37603
201602,경부선,관악,189345,46272,175907,45726
201602,경부선,안양,635596,98510,633200,100465
201602,경부선,명학,228437,35145,228309,35084
201602,경부선,금정,695886,89487,686400,90094
201602,경부선,군포,167571,28425,157634,27387
201602,경부선,의왕,194773,32122,183367,32231
201602,경부선,성균관대,378732,46200,360807,46097
201602,경부선,화서,189337,35361,186086,35808
201602,경부선,수원,1113483,124315,1194739,129632
201602,경부선,독산,365725,56604,383164,58842
201602,경부선,세류,96697,15819,91981,15799
201602,경부선,병점,343481,47899,346614,47883
201602,경부선,세마,57806,10801,51440,10367
201602,경부선,오산대,53762,9568,50325,9160
201602,경부선,오산,245503,35628,235280,36440
201602,경부선,진위,35556,6017,31674,5663
201602,경부선,송탄,110408,21422,107970,21410
201602,경부선,서정리,102409,20972,103816,20208
201602,경부선,지제,19798,3286,19479,3290
201602,경부선,평택,317748,57077,312586,55364
201602,경부선,성환,83776,17184,83792,17026
201602,경부선,직산,22288,4667,23960,4567
201602,경부선,두정,130278,19362,134889,19623
201602,경부선,천안,170151,55167,162617,54472
201602,경부선,당정,162229,26055,157560,25116
201602,경부선,서동탄,36263,7045,33053,6559
201602,경부선,광명,21396,1132,17273,1231
201602,경부선,서울역,33,3,0,0
201602,경부선,남영,257545,36132,274818,37254
201602,경부선,용산,1058443,122191,1077568,120273
201602,경부선,노량진,512775,57787,488883,56832
201602,경부선,대방,355840,63330,353239,63634
201602,경부선,영등포,1251238,236039,1328809,235861
201602,경부선,신도림,71533,13670,74295,15548
201602,경부선,가산디지털단지,403068,25878,489784,28315
201602,경원선,회룡,252266,113077,235024,114749
201602,경원선,창동,6,1,0,0
201602,경원선,가능,150999,52374,139933,51283
201602,경원선,녹양,106958,26989,93987,25291
201602,경원선,양주,203221,42461,177048,40101
201602,경원선,덕계,42868,13827,38712,13495
201602,경원선,덕정,146916,28967,140531,29203
201602,경원선,지행,158325,36551,154379,36556
201602,경원선,동두천 중앙,75957,33472,71789,33739
201602,경원선,보산,39659,11927,37324,11197
201602,경원선,동두천,43451,15300,53696,20226
201602,경원선,소요산,59346,52657,44868,45926
201602,경원선,방학,190575,88985,181993,88703
201602,경원선,도봉,120159,57516,112684,57782
201602,경원선,도봉산,76122,46888,68886,44998
201602,경원선,망월사,157344,57649,157833,59392
201602,경원선,이촌,99635,25232,77047,20462
201602,경원선,서빙고,43730,14163,45611,13755
201602,경원선,한남,92904,29473,96193,27616
201602,경원선,옥수,1201,140,895,115
201602,경원선,응봉,36349,15788,30030,14767
201602,경원선,왕십리,399000,50196,427100,53548
201602,경원선,청량리(지상),315606,118542,354885,126019
201602,경원선,외대앞,263594,50567,245283,50382
201602,경원선,신이문,212955,56401,182556,55586
201602,경원선,석계,239426,54004,263487,58057
201602,경원선,광운대,201242,46018,182891,45710
201602,경원선,월계,96142,44066,86180,42641
201602,경원선,녹천,107327,31541,83746,29634
201602,경원선,의정부,545215,109077,575545,110516
201602,경의선,서울역,70869,8892,75122,10184
201602,경의선,신촌,18261,2815,23648,3311
201602,경의선,공덕,44484,8136,47512,8750
201602,경의선,서강대,48070,7664,48766,6729
201602,경의선,홍대입구,33526,3469,56116,4384
201602,경의선,가좌,74342,34541,68725,35808
201602,경의선,디지털미디어시티,50766,8315,45527,8281
201602,경의선,수색,42066,14226,45223,15096
201602,경의선,화전,34244,6653,32523,6377
201602,경의선,강매,49536,12077,42526,11586
201602,경의선,행신,163667,28526,155044,28287
201602,경의선,능곡,75496,23941,69266,23291
201602,경의선,곡산,9831,3455,9660,3274
201602,경의선,백마,145840,25960,133552,25869
201602,경의선,풍산,97944,22618,90723,22692
201602,경의선,일산,196846,47081,190126,47659
201602,경의선,탄현,171810,30860,162690,30202
201602,경의선,야당,53103,13370,49116,13039
201602,경의선,운정,101757,24325,91747,23264
201602,경의선,금릉,107525,20102,103094,19748
201602,경의선,금촌,157761,35884,151766,36356
201602,경의선,월롱,45534,6029,50429,6851
201602,경의선,파주,27559,5729,19267,4638
201602,경의선,문산,133597,36142,131263,36155
201602,경인선,개봉,498688,132152,503657,137485
201602,경인선,오류동,258275,73999,236908,71964
201602,경인선,온수,148702,37342,142186,36743
201602,경인선,도원,61435,29226,61029,29854
201602,경인선,간석,144275,39165,136895,38532
201602,경인선,부개,232121,53998,215822,52801
201602,경인선,소사,278011,71169,272512,70623
201602,경인선,구일,122671,23783,120435,23642
201602,경인선,인천,84395,28088,84522,27013
201602,경인선,동인천,439539,107823,401004,101546
201602,경인선,제물포,174438,40076,166811,40067
201602,경인선,도화,69535,27614,60820,26563
201602,경인선,주안,674866,110018,668783,109979
201602,경인선,동암,572813,118296,558134,119689
201602,경인선,백운,185537,53167,181216,53897
201602,경인선,부평,1010234,124045,1125472,127564
201602,경인선,송내,792518,99494,763728,97824
201602,경인선,부천,983082,179146,975139,178967
201602,경인선,역곡,664258,116105,637180,117268
201602,경인선,중동,221781,54930,204288,54592
201602,경춘선,춘천,40882,13664,37159,11469
201602,경춘선,김유정,10313,2253,13015,2235
201602,경춘선,남춘천,62371,18831,65195,19541
201602,경춘선,강촌,16166,3026,13255,2949
201602,경춘선,백양리,9898,712,9075,762
201602,경춘선,굴봉산,5970,1203,6014,1211
201602,경춘선,가평,53682,9581,58341,9184
201602,경춘선,상천,6837,2835,5879,2674
201602,경춘선,청평,55314,11877,49834,11812
201602,경춘선,대성리,17521,3488,17484,3045
201602,경춘선,마석,66268,24266,70414,24708
201602,경춘선,천마산,20926,10324,19372,10371
201602,경춘선,평내호평,115929,33450,113110,31848
201602,경춘선,금곡,25439,11786,24759,11550
201602,경춘선,사릉,76058,14714,70516,14689
201602,경춘선,퇴계원,70413,19249,61987,18527
201602,경춘선,별내,46206,12536,45113,12033
201602,경춘선,갈매,6157,2611,6120,2390
201602,경춘선,신내,11097,5109,12830,4955
201602,공항철도 1호선,서울역,260059,26814,225515,23275
201602,공항철도 1호선,공덕,34465,5348,42974,5433
201602,공항철도 1호선,인천국제공항,361003,33955,333474,32551
201602,공항철도 1호선,공항화물청사,60941,6981,66283,6677
201602,공항철도 1호선,운서,136100,24286,139352,24449
201602,공항철도 1호선,청라국제도시,118356,7481,111972,7663
201602,공항철도 1호선,검암,419809,37210,385494,35995
201602,공항철도 1호선,계양,259239,25490,236204,23736
201602,공항철도 1호선,김포공항,255293,14992,162639,11049
201602,공항철도 1호선,홍대입구,199795,14260,197499,13087
201602,공항철도 1호선,디지털미디어시티,272590,17383,235253,15979
201602,과천선,정부과천청사,272476,55228,269572,53066
201602,과천선,과천,116413,29865,98548,29032
201602,과천선,대공원,89618,32057,94362,34037
201602,과천선,경마공원,127717,46616,129163,46637
201602,과천선,선바위,203021,25972,172780,24668
201602,과천선,평촌,352277,51605,347501,52157
201602,과천선,인덕원,562071,85461,557965,87473
201602,과천선,범계,760499,92504,752717,90459
201602,분당선,선릉,203622,22860,426736,38283
201602,분당선,매교,55911,14778,53888,14874
201602,분당선,도곡,136113,31361,141032,32419
201602,분당선,구룡,34302,15696,33042,16190
201602,분당선,개포동,79481,18562,80954,19209
201602,분당선,대모산입구,80354,25569,72986,25173
201602,분당선,수서,183206,41426,187141,43471
201602,분당선,복정,2,0,0,0
201602,분당선,수원,246432,22175,160035,13629
201602,분당선,서울숲,130448,17469,125571,16745
201602,분당선,압구정로데오,366369,32913,415351,31323
201602,분당선,강남구청,200559,32269,235292,34017
201602,분당선,선정릉,172137,33252,192286,33683
201602,분당선,가천대,157086,20702,186095,22077
201602,분당선,태평,334658,72842,318861,77155
201602,분당선,모란,538316,134625,497721,146890
201602,분당선,야탑,648353,130925,681613,129525
201602,분당선,서현,646804,109761,666137,108187
201602,분당선,수내,309307,67236,307468,67073
201602,분당선,정자,391434,70495,425124,69170
201602,분당선,미금,452361,104258,474252,114377
201602,분당선,오리,336216,82456,282055,70224
201602,분당선,이매,106826,30070,101751,28835
201602,분당선,보정,55505,21421,41312,19670
201602,분당선,죽전,389554,71750,435864,77939
201602,분당선,구성,107731,33730,105019,34644
201602,분당선,신갈,102778,24853,97288,24375
201602,분당선,기흥,174072,25913,165669,26016
201602,분당선,상갈,117049,24877,111172,23791
201602,분당선,청명,98574,13052,89767,12871
201602,분당선,영통,210040,21627,214294,21553
201602,분당선,망포,301811,23453,276405,22643
201602,분당선,매탄권선,104313,10822,96076,10324
201602,분당선,수원시청,258739,27320,289422,27087
201602,분당선,한티,333656,54504,345889,55081
201602,수인선,달월,1558,881,1230,406
201602,수인선,월곶,54514,10288,50666,10484
201602,수인선,소래포구,85496,29445,78026,28646
201602,수인선,인천논현,113186,22464,116976,22210
201602,수인선,호구포,61599,10860,63042,10597
201602,수인선,남동인더스파크,43338,3105,47489,3172
201602,수인선,인천,5993,2774,10928,4623
201602,수인선,연수,80636,15610,77216,15412
201602,수인선,송도,75097,15841,73258,16140
201602,수인선,인하대,8371,1929,8471,1905
201602,수인선,숭의,3617,2348,3556,2311
201602,수인선,신포,4029,1968,4274,2233
201602,수인선,원인재,83819,18111,88842,18228
201602,안산선,산본,414443,87328,444732,90024
201602,안산선,대야미,88798,18362,78014,17186
201602,안산선,반월,113598,23524,104595,23156
201602,안산선,상록수,490214,72144,477697,73002
201602,안산선,한대앞,207663,35066,201238,35107
201602,안산선,중앙,425861,47833,454281,46509
201602,안산선,수리산,97703,27241,72328,25198
201602,안산선,초지,90744,13826,86838,13432
201602,안산선,안산,466873,39176,429648,36826
201602,안산선,신길온천,37603,7350,34287,7187
201602,안산선,정왕,209001,20122,223438,21171
201602,안산선,오이도,189837,22687,181315,22482
201602,안산선,고잔,212178,29653,206440,28653
